iter	MultiClass	Accuracy
931	1.034702721	0.4672674265
932	1.034648461	0.4672674265
933	1.034615309	0.4672674265
934	1.034573261	0.4672674265
935	1.034527876	0.4675324675
936	1.03449378	0.4675324675
937	1.034452889	0.4675324675
938	1.034418037	0.4675324675
939	1.034388697	0.4675324675
940	1.034345961	0.4675324675
941	1.034300006	0.4675324675
942	1.034259941	0.4675324675
943	1.03422724	0.4675324675
944	1.034193624	0.4675324675
945	1.034145567	0.4675324675
946	1.034105495	0.4675324675
947	1.034058037	0.4675324675
948	1.034012071	0.4675324675
949	1.033980001	0.4675324675
950	1.033945412	0.4675324675
951	1.033905717	0.4675324675
952	1.033864515	0.4675324675
953	1.033836609	0.4675324675
954	1.033801012	0.4675324675
955	1.033761036	0.4675324675
956	1.033720853	0.4675324675
957	1.033674687	0.4675324675
958	1.033647813	0.4675324675
959	1.033609287	0.4675324675
960	1.033570723	0.4675324675
961	1.03352691	0.4675324675
962	1.033482666	0.4675324675
963	1.033454748	0.4675324675
964	1.033404045	0.4677975086
965	1.033358994	0.4677975086
966	1.033320833	0.4677975086
967	1.033271302	0.4677975086
968	1.03323518	0.4675324675
969	1.033192333	0.4677975086
970	1.033168298	0.4677975086
971	1.033133043	0.4675324675
972	1.033104302	0.4675324675
973	1.033064926	0.4675324675
974	1.033030615	0.4675324675
975	1.032981326	0.4675324675
976	1.03295337	0.4675324675
977	1.03292039	0.4675324675
978	1.032885438	0.4675324675
979	1.032847822	0.4675324675
980	1.032822629	0.4675324675
981	1.032779503	0.4675324675
982	1.032745873	0.4675324675
983	1.032716598	0.4675324675
984	1.032686553	0.4675324675
985	1.032650934	0.4675324675
986	1.032607058	0.4677975086
987	1.032569741	0.4675324675
988	1.032535492	0.4675324675
989	1.032490926	0.4677975086
990	1.032448276	0.4677975086
991	1.032409128	0.4677975086
992	1.032376065	0.4677975086
993	1.032347814	0.4677975086
994	1.032301427	0.4677975086
995	1.032248805	0.4677975086
996	1.0322206	0.4677975086
997	1.032186425	0.4677975086
998	1.032140958	0.4680625497
999	1.032111017	0.4680625497
1000	1.032077384	0.4680625497
1001	1.032045016	0.4677975086
1002	1.032012823	0.4680625497
1003	1.031967937	0.4680625497
1004	1.031941439	0.4680625497
1005	1.031902827	0.4680625497
1006	1.031866509	0.4680625497
1007	1.031853722	0.4680625497
1008	1.031808831	0.4680625497
1009	1.0317722	0.4680625497
1010	1.031744416	0.4680625497
1011	1.031700826	0.4680625497
1012	1.031665377	0.4680625497
1013	1.031632434	0.4680625497
1014	1.031591804	0.4680625497
1015	1.03156394	0.4680625497
1016	1.031518449	0.4680625497
1017	1.031471601	0.4680625497
1018	1.031420762	0.4680625497
1019	1.03138981	0.4680625497
1020	1.031357242	0.4680625497
1021	1.031313629	0.4680625497
1022	1.031277773	0.4680625497
1023	1.031237045	0.4680625497
1024	1.031201295	0.4680625497
1025	1.031166543	0.4680625497
1026	1.03113099	0.4680625497
1027	1.031092564	0.4680625497
1028	1.031054056	0.4680625497
1029	1.031015397	0.4680625497
1030	1.030964588	0.4680625497
1031	1.030920756	0.4680625497
1032	1.030881459	0.4680625497
1033	1.030843435	0.4680625497
1034	1.030822295	0.4680625497
1035	1.030776484	0.4680625497
1036	1.030731073	0.4680625497
1037	1.030685904	0.4680625497
1038	1.030640427	0.4680625497
1039	1.03060603	0.4680625497
1040	1.030583077	0.4680625497
1041	1.030549259	0.4680625497
1042	1.030513836	0.4680625497
1043	1.030471522	0.4680625497
1044	1.030429311	0.4680625497
1045	1.030389341	0.4680625497
1046	1.030357542	0.4680625497
1047	1.030308697	0.4680625497
1048	1.030265049	0.4680625497
1049	1.030230462	0.4680625497
1050	1.03019217	0.4680625497
1051	1.030139526	0.4680625497
1052	1.030098001	0.4680625497
1053	1.030081639	0.4680625497
1054	1.030041615	0.4680625497
1055	1.030011212	0.4680625497
1056	1.029968915	0.4680625497
1057	1.029931671	0.4680625497
1058	1.02990557	0.4680625497
1059	1.029866187	0.4680625497
1060	1.029822618	0.4680625497
1061	1.029787256	0.4680625497
1062	1.029751433	0.4680625497
1063	1.029716614	0.4680625497
1064	1.02967614	0.4680625497
1065	1.029642664	0.4680625497
1066	1.029597752	0.4680625497
1067	1.029556954	0.4680625497
1068	1.029533029	0.4680625497
1069	1.029498673	0.4680625497
1070	1.0294639	0.4683275908
1071	1.029428715	0.4683275908
1072	1.029405553	0.4683275908
1073	1.029385923	0.4680625497
1074	1.029352334	0.4683275908
1075	1.029325706	0.4683275908
1076	1.02930381	0.4683275908
1077	1.029264967	0.4683275908
1078	1.029233378	0.4683275908
1079	1.029193458	0.4683275908
1080	1.029140573	0.4683275908
1081	1.029108379	0.4683275908
1082	1.0290751	0.4683275908
1083	1.029042815	0.4683275908
1084	1.029012481	0.4683275908
1085	1.028979111	0.4683275908
1086	1.028955703	0.4683275908
1087	1.028913257	0.4683275908
1088	1.028879239	0.4683275908
1089	1.028840813	0.4683275908
1090	1.028794499	0.4683275908
1091	1.028758808	0.4683275908
1092	1.028747864	0.4683275908
1093	1.028703856	0.4683275908
1094	1.02865862	0.4683275908
1095	1.02862628	0.4683275908
1096	1.028589176	0.4683275908
1097	1.028559556	0.4683275908
1098	1.02852198	0.4683275908
1099	1.028486406	0.4683275908
1100	1.028457685	0.4683275908
1101	1.02842665	0.4683275908
1102	1.028393165	0.4683275908
1103	1.028368148	0.4683275908
1104	1.028334344	0.4683275908
1105	1.02830569	0.4683275908
1106	1.028272993	0.4683275908
1107	1.028247859	0.4683275908
1108	1.028225319	0.4683275908
1109	1.028187508	0.4683275908
1110	1.02815314	0.4683275908
1111	1.028123798	0.4683275908
1112	1.028076716	0.4683275908
1113	1.028049955	0.4683275908
1114	1.02802082	0.4683275908
1115	1.027983272	0.4683275908
1116	1.02793995	0.4683275908
1117	1.027902959	0.4683275908
1118	1.027875397	0.4683275908
1119	1.02783865	0.4683275908
1120	1.027811458	0.4683275908
1121	1.027778187	0.4683275908
1122	1.027733238	0.4683275908
1123	1.027696317	0.4683275908
1124	1.027648027	0.4683275908
1125	1.027607392	0.4683275908
1126	1.027575041	0.4683275908
1127	1.027542064	0.4683275908
1128	1.027512994	0.4683275908
1129	1.027483251	0.4683275908
1130	1.027443552	0.4683275908
1131	1.027399814	0.4683275908
1132	1.027375512	0.4683275908
1133	1.02735423	0.4683275908
1134	1.027320425	0.4683275908
1135	1.027294355	0.4683275908
1136	1.027242478	0.4683275908
1137	1.027212857	0.4683275908
1138	1.027170648	0.4685926319
1139	1.027143577	0.4685926319
1140	1.027107746	0.4685926319
1141	1.027075097	0.4685926319
1142	1.027055778	0.4685926319
1143	1.027045816	0.4685926319
1144	1.027012313	0.4685926319
1145	1.026984873	0.4685926319
1146	1.026960834	0.4685926319
1147	1.026928918	0.4685926319
1148	1.026892024	0.4685926319
1149	1.026860663	0.4685926319
1150	1.026819687	0.4685926319
1151	1.02679043	0.4685926319
1152	1.026770287	0.4685926319
1153	1.026754625	0.4685926319
1154	1.026715619	0.4685926319
1155	1.026673864	0.4685926319
1156	1.026649214	0.4685926319
1157	1.026611596	0.4685926319
1158	1.026601642	0.4685926319
1159	1.026576513	0.4685926319
1160	1.026546557	0.4685926319
1161	1.026504519	0.4685926319
1162	1.026474881	0.4685926319
1163	1.026449615	0.4685926319
1164	1.0264109	0.4685926319
1165	1.02638577	0.4685926319
1166	1.026353566	0.4685926319
1167	1.026315256	0.4685926319
1168	1.026283837	0.4685926319
1169	1.026248106	0.4685926319
1170	1.026227162	0.4685926319
1171	1.026192772	0.4685926319
1172	1.026158705	0.4685926319
1173	1.026128642	0.4685926319
1174	1.026090027	0.4685926319
1175	1.026064119	0.4685926319
1176	1.026054743	0.4685926319
1177	1.026010752	0.4685926319
1178	1.025977062	0.4685926319
1179	1.025955171	0.4685926319
1180	1.025931478	0.4685926319
1181	1.025889191	0.4685926319
1182	1.025854391	0.4685926319
1183	1.025813044	0.4688576729
1184	1.025771482	0.4688576729
1185	1.025733815	0.4688576729
1186	1.025696683	0.4688576729
1187	1.025658936	0.4688576729
1188	1.025618796	0.469122714
1189	1.025601033	0.4688576729
1190	1.025563841	0.4688576729
1191	1.025537257	0.469122714
1192	1.025513117	0.4688576729
1193	1.025482275	0.469122714
1194	1.025456171	0.469122714
1195	1.025434985	0.469122714
1196	1.025390752	0.469122714
1197	1.025359071	0.469122714
1198	1.025333266	0.469122714
1199	1.025302142	0.469122714
1200	1.025279882	0.469122714
1201	1.025246293	0.469122714
1202	1.025217572	0.469122714
1203	1.02518334	0.469122714
1204	1.02515095	0.469122714
1205	1.025123794	0.469122714
1206	1.025092113	0.469122714
1207	1.025052248	0.469122714
1208	1.025006603	0.469122714
1209	1.024973266	0.469122714
1210	1.024940483	0.469122714
1211	1.024902392	0.4693877551
1212	1.024871916	0.4693877551
1213	1.024832261	0.4693877551
1214	1.024801791	0.4693877551
1215	1.024773555	0.4693877551
1216	1.024746213	0.4693877551
1217	1.024711338	0.4696527962
1218	1.024686108	0.4696527962
1219	1.024664936	0.4696527962
1220	1.024644848	0.4693877551
1221	1.024601363	0.4696527962
1222	1.024572096	0.4696527962
1223	1.024541824	0.4696527962
1224	1.024522382	0.4696527962
1225	1.024486369	0.4696527962
1226	1.024448363	0.4696527962
1227	1.024427106	0.4696527962
1228	1.024399877	0.4696527962
1229	1.024373487	0.4696527962
1230	1.024343031	0.4696527962
1231	1.024309023	0.4696527962
1232	1.024275557	0.4696527962
1233	1.024245509	0.4696527962
1234	1.024224311	0.4696527962
1235	1.024184894	0.4696527962
1236	1.024160913	0.4696527962
1237	1.024126163	0.4696527962
1238	1.024084102	0.4696527962
1239	1.0240394	0.4696527962
1240	1.024014139	0.4696527962
1241	1.023980781	0.4696527962
1242	1.023955474	0.4696527962
1243	1.023927174	0.4696527962
1244	1.023891039	0.4699178373
1245	1.023859579	0.4696527962
1246	1.023820936	0.4696527962
1247	1.023793617	0.4699178373
1248	1.023761528	0.4699178373
1249	1.023721402	0.4701828783
1250	1.023694773	0.4701828783
1251	1.023661983	0.4701828783
1252	1.023634309	0.4701828783
1253	1.02360912	0.4701828783
1254	1.023587753	0.4701828783
1255	1.023561936	0.4701828783
1256	1.023530668	0.4701828783
1257	1.023506257	0.4701828783
1258	1.023476227	0.4701828783
1259	1.023443541	0.4701828783
1260	1.023432717	0.4701828783
1261	1.023401178	0.4701828783
1262	1.023373038	0.4701828783
1263	1.023345533	0.4701828783
1264	1.023319123	0.4701828783
1265	1.023288801	0.4701828783
1266	1.023250072	0.4701828783
1267	1.023215628	0.4701828783
1268	1.02318607	0.4701828783
1269	1.023149806	0.4701828783
1270	1.023123865	0.4701828783
1271	1.023077726	0.4701828783
1272	1.023054336	0.4701828783
1273	1.023019462	0.4701828783
1274	1.022990208	0.4701828783
1275	1.02295897	0.4701828783
1276	1.022923843	0.4701828783
1277	1.022890129	0.4701828783
1278	1.022869136	0.4701828783
1279	1.022840932	0.4701828783
1280	1.022815588	0.4701828783
1281	1.022783929	0.4701828783
1282	1.022748455	0.4701828783
1283	1.022712101	0.4701828783
1284	1.022683216	0.4701828783
1285	1.022657494	0.4701828783
1286	1.022629435	0.4701828783
1287	1.022590968	0.4701828783
1288	1.02256594	0.4701828783
1289	1.022521851	0.4701828783
1290	1.022499507	0.4701828783
1291	1.022466941	0.4701828783
1292	1.022455071	0.4701828783
1293	1.022430844	0.4701828783
1294	1.022409568	0.4701828783
1295	1.02239042	0.4701828783
1296	1.022360491	0.4701828783
1297	1.022334962	0.4701828783
1298	1.022313668	0.4701828783
1299	1.022280307	0.4701828783
1300	1.022258966	0.4701828783
1301	1.0222084	0.4701828783
1302	1.022182684	0.4701828783
1303	1.022157531	0.4701828783
1304	1.022119814	0.4701828783
1305	1.02209157	0.4701828783
1306	1.022061073	0.4701828783
1307	1.022048082	0.4701828783
1308	1.02202593	0.4701828783
1309	1.021999648	0.4701828783
1310	1.021969364	0.4701828783
1311	1.021939312	0.4701828783
1312	1.02191721	0.4701828783
1313	1.021891076	0.4701828783
1314	1.021869561	0.4701828783
1315	1.021843243	0.4701828783
1316	1.021813251	0.4701828783
1317	1.021784486	0.4701828783
1318	1.021755648	0.4701828783
1319	1.021722642	0.4704479194
1320	1.021694115	0.4704479194
1321	1.021667625	0.4704479194
1322	1.021655512	0.4704479194
1323	1.021626402	0.4704479194
1324	1.021600086	0.4704479194
1325	1.021572557	0.4704479194
1326	1.021532806	0.4704479194
1327	1.021524069	0.4704479194
1328	1.021498508	0.4704479194
1329	1.021464978	0.4704479194
1330	1.021426282	0.4707129605
1331	1.02139914	0.4707129605
1332	1.021379157	0.4707129605
1333	1.021345317	0.4707129605
1334	1.021320206	0.4707129605
1335	1.021290978	0.4709780016
1336	1.021251579	0.4709780016
1337	1.0212271	0.4709780016
1338	1.02119696	0.4709780016
1339	1.021178392	0.4709780016
1340	1.021155489	0.4709780016
1341	1.021125663	0.4709780016
1342	1.021087469	0.4712430427
1343	1.021049642	0.4712430427
1344	1.021021144	0.4712430427
1345	1.020987003	0.4712430427
1346	1.020954172	0.4712430427
1347	1.020922504	0.4712430427
1348	1.020882503	0.4712430427
1349	1.020846741	0.4712430427
1350	1.020806327	0.4712430427
1351	1.020782157	0.4712430427
1352	1.020753682	0.4712430427
1353	1.020733478	0.4712430427
1354	1.020694206	0.4712430427
1355	1.020670352	0.4712430427
1356	1.020638192	0.4715080838
1357	1.020612189	0.4715080838
1358	1.020582026	0.4715080838
1359	1.020548387	0.4715080838
1360	1.020511475	0.4715080838
1361	1.020483991	0.4715080838
1362	1.020458442	0.4715080838
1363	1.020438581	0.4717731248
1364	1.020398339	0.4715080838
1365	1.020380924	0.4717731248
1366	1.020360706	0.4720381659
1367	1.02033671	0.472303207
1368	1.020295084	0.4720381659
1369	1.020272828	0.472303207
1370	1.020236499	0.472303207
1371	1.020212658	0.472303207
1372	1.020185987	0.472303207
1373	1.020159601	0.472303207
1374	1.020137068	0.472303207
1375	1.020113705	0.472303207
1376	1.02009331	0.472303207
1377	1.020063532	0.472303207
1378	1.020045586	0.472303207
1379	1.020014021	0.472303207
1380	1.019982404	0.472303207
1381	1.019951523	0.472303207
1382	1.019923046	0.472303207
1383	1.019899086	0.4720381659
1384	1.019868063	0.4720381659
1385	1.019834387	0.4720381659
1386	1.019807154	0.4720381659
1387	1.019786489	0.4720381659
1388	1.019762539	0.472303207
1389	1.019740996	0.4720381659
1390	1.019717482	0.4720381659
1391	1.019693298	0.472303207
1392	1.019667388	0.472303207
1393	1.01963747	0.4725682481
1394	1.019609706	0.472303207
1395	1.019575339	0.4725682481
1396	1.019541069	0.4725682481
1397	1.019511752	0.4725682481
1398	1.019476799	0.4725682481
1399	1.019451461	0.4725682481
1400	1.019425915	0.4725682481
1401	1.019397281	0.4725682481
1402	1.019367777	0.4725682481
1403	1.0193446	0.4725682481
1404	1.019319019	0.4725682481
1405	1.019302817	0.4725682481
1406	1.019275087	0.4728332892
1407	1.019250745	0.4725682481
1408	1.019244617	0.4725682481
1409	1.019218289	0.4725682481
1410	1.019191375	0.4725682481
1411	1.019163232	0.4725682481
1412	1.019139004	0.4725682481
1413	1.019108641	0.4725682481
1414	1.019083008	0.4725682481
1415	1.019051067	0.4725682481
1416	1.019030327	0.4728332892
1417	1.018997314	0.4725682481
1418	1.018953089	0.4728332892
1419	1.018930964	0.4730983302
1420	1.018893914	0.4730983302
1421	1.018865015	0.4730983302
1422	1.018842516	0.4730983302
1423	1.018814433	0.4730983302
1424	1.018783989	0.4730983302
1425	1.018754152	0.4730983302
1426	1.018741147	0.4730983302
1427	1.018713384	0.4730983302
1428	1.018693641	0.4730983302
1429	1.018667903	0.4730983302
1430	1.018630485	0.4730983302
1431	1.018605735	0.4730983302
1432	1.018572497	0.4730983302
1433	1.018538204	0.4730983302
1434	1.018505699	0.4730983302
1435	1.018480895	0.4730983302
1436	1.018447859	0.4730983302
1437	1.018420579	0.4730983302
1438	1.01839633	0.4730983302
1439	1.018372754	0.4730983302
1440	1.01832825	0.4730983302
1441	1.018299775	0.4730983302
1442	1.018268831	0.4730983302
1443	1.018242015	0.4730983302
1444	1.018217557	0.4730983302
1445	1.018194047	0.4730983302
1446	1.018167249	0.4730983302
1447	1.018142461	0.4730983302
1448	1.018113311	0.4730983302
1449	1.018093473	0.4730983302
1450	1.018062318	0.4730983302
1451	1.018040259	0.4730983302
1452	1.018014921	0.4730983302
1453	1.017975773	0.4730983302
1454	1.017948254	0.4730983302
1455	1.017924741	0.4730983302
1456	1.017905253	0.4730983302
1457	1.01788535	0.4730983302
1458	1.01785256	0.4730983302
1459	1.017825395	0.4730983302
1460	1.017791332	0.4730983302
1461	1.017778314	0.4730983302
1462	1.017741535	0.4730983302
1463	1.017714782	0.4730983302
1464	1.017695415	0.4730983302
1465	1.017668621	0.4730983302
1466	1.017647492	0.4730983302
1467	1.017625355	0.4730983302
1468	1.017596209	0.4730983302
1469	1.017566085	0.4730983302
1470	1.017537698	0.4730983302
1471	1.017529306	0.4730983302
1472	1.017504539	0.4730983302
1473	1.017471764	0.4730983302
1474	1.01743878	0.4730983302
1475	1.017415606	0.4730983302
1476	1.017384136	0.4730983302
1477	1.0173597	0.4730983302
1478	1.01733486	0.4730983302
1479	1.017302871	0.4730983302
1480	1.017274983	0.4730983302
1481	1.017250617	0.4730983302
1482	1.017222402	0.4730983302
1483	1.017202949	0.4730983302
1484	1.017177889	0.4730983302
1485	1.017143385	0.4730983302
1486	1.017103454	0.4733633713
1487	1.017081893	0.4733633713
1488	1.017052466	0.4733633713
1489	1.017031943	0.4733633713
1490	1.017007009	0.4736284124
1491	1.016981034	0.4733633713
1492	1.016951917	0.4733633713
1493	1.016932216	0.4733633713
1494	1.016908759	0.4736284124
1495	1.016879656	0.4736284124
1496	1.016858626	0.4733633713
1497	1.016822251	0.4733633713
1498	1.016784564	0.4736284124
1499	1.016741683	0.4736284124
1500	1.016706777	0.4736284124
1501	1.016675992	0.4736284124
1502	1.016658549	0.4736284124
1503	1.016632277	0.4736284124
1504	1.01659689	0.4738934535
1505	1.016559775	0.4736284124
1506	1.01653572	0.4736284124
1507	1.016517824	0.4736284124
1508	1.016486541	0.4736284124
1509	1.016457442	0.4736284124
1510	1.016431085	0.4738934535
1511	1.016401121	0.4741584946
1512	1.016376162	0.4738934535
1513	1.01635305	0.4738934535
1514	1.016328949	0.4741584946
1515	1.016294027	0.4741584946
1516	1.016272154	0.4741584946
1517	1.01624844	0.4741584946
1518	1.01623826	0.4741584946
1519	1.016207658	0.4741584946
1520	1.016184194	0.4741584946
1521	1.016163387	0.4741584946
1522	1.01613916	0.4741584946
1523	1.016112466	0.4741584946
1524	1.016090039	0.4741584946
1525	1.016057072	0.4741584946
1526	1.01602303	0.4741584946
1527	1.015990585	0.4741584946
1528	1.015956197	0.4741584946
1529	1.015928017	0.4741584946
1530	1.015908015	0.4741584946
1531	1.015882813	0.4741584946
1532	1.015853799	0.4741584946
1533	1.015830643	0.4741584946
1534	1.015806795	0.4741584946
1535	1.015783979	0.4741584946
1536	1.015753581	0.4741584946
1537	1.015723086	0.4741584946
1538	1.015707142	0.4741584946
1539	1.015684478	0.4741584946
1540	1.015658823	0.4741584946
1541	1.015625098	0.4741584946
1542	1.015597883	0.4744235356
1543	1.01555582	0.4741584946
